attempttime,difficulty,userid,iscorrect,examid
1488742992767,2,ce5b88f0-bde3-11e6-8bc5-7d895c8efe01,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993094,2,6afef8e0-be98-11e6-8625-6f42636f8b66,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993097,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993102,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993104,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993106,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993107,2,6afef8e0-be98-11e6-8625-6f42636f8b66,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993109,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993111,2,6afef8e0-be98-11e6-8625-6f42636f8b66,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993113,2,6afef8e0-be98-11e6-8625-6f42636f8b66,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993268,2,89ab38a0-befa-11e6-936e-3e9d7d5c7ff3,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993270,2,89ab38a0-befa-11e6-936e-3e9d7d5c7ff3,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993286,2,89ab38a0-befa-11e6-936e-3e9d7d5c7ff3,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993288,2,05a6ffe0-befe-11e6-b65a-6a4919b57464,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993425,2,affa30f0-bf5a-11e6-b917-a6ab524280a8,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993426,2,affa30f0-bf5a-11e6-b917-a6ab524280a8,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993428,2,affa30f0-bf5a-11e6-b917-a6ab524280a8,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993782,2,f159c150-c040-11e6-8523-30f8d441504e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993787,2,f159c150-c040-11e6-8523-30f8d441504e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993793,2,f159c150-c040-11e6-8523-30f8d441504e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993796,2,f159c150-c040-11e6-8523-30f8d441504e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742993798,2,f159c150-c040-11e6-8523-30f8d441504e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994365,2,889cff20-c17a-11e6-9a03-a173846843cc,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994368,2,889cff20-c17a-11e6-9a03-a173846843cc,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994374,2,889cff20-c17a-11e6-9a03-a173846843cc,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994376,2,889cff20-c17a-11e6-9a03-a173846843cc,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994378,2,889cff20-c17a-11e6-9a03-a173846843cc,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994382,2,889cff20-c17a-11e6-9a03-a173846843cc,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994386,2,889cff20-c17a-11e6-9a03-a173846843cc,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994390,2,889cff20-c17a-11e6-9a03-a173846843cc,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994392,2,889cff20-c17a-11e6-9a03-a173846843cc,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994416,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994418,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994421,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994424,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994428,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994430,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994433,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994435,2,7447bae0-c1b8-11e6-85de-4da57e950bbb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994829,2,3b9a0e00-c221-11e6-aa62-a0b7d60d0c71,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994834,2,3b9a0e00-c221-11e6-aa62-a0b7d60d0c71,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994836,2,3b9a0e00-c221-11e6-aa62-a0b7d60d0c71,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994838,2,3b9a0e00-c221-11e6-aa62-a0b7d60d0c71,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994909,2,ba9da090-c230-11e6-8e69-12a694de4b3f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994911,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994913,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994916,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994918,2,ba9da090-c230-11e6-8e69-12a694de4b3f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994920,2,ba9da090-c230-11e6-8e69-12a694de4b3f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994921,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994925,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742994928,2,ba9da090-c230-11e6-8e69-12a694de4b3f,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995296,2,e82ae580-c2ea-11e6-ba13-ea768b10665c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995303,2,e82ae580-c2ea-11e6-ba13-ea768b10665c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995309,2,e82ae580-c2ea-11e6-ba13-ea768b10665c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995319,2,e82ae580-c2ea-11e6-ba13-ea768b10665c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995321,2,e82ae580-c2ea-11e6-ba13-ea768b10665c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995428,2,5b914770-c34b-11e6-8dc8-b2181387f175,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995433,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995435,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995437,2,5b914770-c34b-11e6-8dc8-b2181387f175,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995439,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995442,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995445,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995447,2,5b914770-c34b-11e6-8dc8-b2181387f175,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995449,2,5b914770-c34b-11e6-8dc8-b2181387f175,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995478,2,5b914770-c34b-11e6-8dc8-b2181387f175,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995481,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995483,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995485,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995487,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995489,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995492,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995494,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995497,2,4b511b40-c352-11e6-a31f-5f35de147140,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995499,2,4b511b40-c352-11e6-a31f-5f35de147140,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995502,2,4b511b40-c352-11e6-a31f-5f35de147140,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995774,2,25c88cb0-c3a1-11e6-bc64-c1939784d097,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995780,2,25c88cb0-c3a1-11e6-bc64-c1939784d097,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995783,2,25c88cb0-c3a1-11e6-bc64-c1939784d097,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995859,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995863,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995868,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995870,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995872,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995874,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995879,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995880,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995882,2,e2875310-c3c2-11e6-bf64-76f0bde567ba,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996405,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996410,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996417,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996420,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996422,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996424,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996429,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996431,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996433,2,77014e00-c518-11e6-8e42-84c4bab6eb0b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996549,2,6d6c19a0-c52d-11e6-8b2b-ae3f6d93a602,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996560,2,6d6c19a0-c52d-11e6-8b2b-ae3f6d93a602,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996563,2,6d6c19a0-c52d-11e6-8b2b-ae3f6d93a602,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996564,2,6d6c19a0-c52d-11e6-8b2b-ae3f6d93a602,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996841,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996844,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996848,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996855,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996860,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996862,2,d85707b0-c5ba-11e6-9020-10a002bddaa9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996887,2,1f5d8f70-c5d5-11e6-a445-9b160f224338,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996891,2,1f5d8f70-c5d5-11e6-a445-9b160f224338,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996902,2,1f5d8f70-c5d5-11e6-a445-9b160f224338,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996908,2,1f5d8f70-c5d5-11e6-a445-9b160f224338,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996917,2,4ce01980-c5e0-11e6-96ec-518902725ecf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996919,2,4ce01980-c5e0-11e6-96ec-518902725ecf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996921,2,4ce01980-c5e0-11e6-96ec-518902725ecf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997016,2,c8d15540-c5ea-11e6-9ca0-b0fd7679da8a,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997023,2,c8d15540-c5ea-11e6-9ca0-b0fd7679da8a,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997028,2,c8d15540-c5ea-11e6-9ca0-b0fd7679da8a,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997032,2,c8d15540-c5ea-11e6-9ca0-b0fd7679da8a,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997034,2,c8d15540-c5ea-11e6-9ca0-b0fd7679da8a,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997316,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997326,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997328,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997331,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997333,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997336,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997338,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997340,2,d2bd8fc0-c684-11e6-873f-bdcffb4cb301,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997657,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997659,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997675,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997677,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997679,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997681,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997683,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997685,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997687,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997690,2,225d6340-c6d8-11e6-b3a2-2b2c17965009,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998034,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998040,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998045,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998047,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998049,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998051,2,ce8f5280-c74c-11e6-9994-2b7a2f92ccc2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998269,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998274,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998276,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998278,2,09232ca0-c775-11e6-80ef-daec91096dbf,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998280,2,09232ca0-c775-11e6-80ef-daec91096dbf,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998283,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998285,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998288,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998290,2,09232ca0-c775-11e6-80ef-daec91096dbf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998901,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998903,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998906,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998916,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998918,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998924,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998927,2,84889580-c863-11e6-a654-ddb7b5d9e389,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999292,2,82f2a9a0-c91b-11e6-aba0-c8d05996d622,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999300,2,82f2a9a0-c91b-11e6-aba0-c8d05996d622,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999303,2,82f2a9a0-c91b-11e6-aba0-c8d05996d622,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999307,2,82f2a9a0-c91b-11e6-aba0-c8d05996d622,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999314,2,82f2a9a0-c91b-11e6-aba0-c8d05996d622,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999327,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999333,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999335,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999338,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999340,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999342,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999351,2,1c6004d0-c920-11e6-885b-3168d6e89827,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999353,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999357,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999359,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999363,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999365,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999368,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999377,2,afca3ef0-c92c-11e6-8131-a6a0fe252c0e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978687,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978692,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978705,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978712,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978714,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978719,2,d89fd980-96f4-11e6-8e22-815d44e3f4af,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978722,2,45d11a10-96fe-11e6-9e47-fe950ccd4e67,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978727,2,45d11a10-96fe-11e6-9e47-fe950ccd4e67,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978731,2,45d11a10-96fe-11e6-9e47-fe950ccd4e67,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978735,2,45d11a10-96fe-11e6-9e47-fe950ccd4e67,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978737,2,45d11a10-96fe-11e6-9e47-fe950ccd4e67,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978760,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978763,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978765,2,52167123-9727-11e6-9061-1a2b9309c677,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978767,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978768,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978770,2,52167123-9727-11e6-9061-1a2b9309c677,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978772,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978774,2,52167123-9727-11e6-9061-1a2b9309c677,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978776,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742978778,2,52167123-9727-11e6-9061-1a2b9309c677,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979857,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979863,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979865,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979867,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979869,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979871,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979875,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742979877,2,ea7934ea-97b3-11e6-9714-0b928df3f86f,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980253,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980256,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980259,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980261,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980266,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980268,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980271,2,03253c90-9826-11e6-af5b-85f0c5e395bf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980329,2,7e0b800c-9835-11e6-9fd0-d147ac7c0d64,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980331,2,7e0b800c-9835-11e6-9fd0-d147ac7c0d64,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980333,2,7e0b800c-9835-11e6-9fd0-d147ac7c0d64,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742980335,2,7e0b800c-9835-11e6-9fd0-d147ac7c0d64,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
